Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20210114,S08000016,NHS Borders,20,2260,1961.1246095105869,185.69940992710863,2,72,62.47830614370011,97,21820,18934.397778549115,361,30,8.310249307479225,11.626195732155995,130,231,NA,:,NA,:,10,20
20210114,S08000017,NHS Dumfries and Galloway,61,3072,2071.6164272708884,283.903162721694,6,93,62.71495043495853,141,31148,21004.78791557084,630,67,10.634920634920634,10.4867349070399,237,393,NA,:,NA,:,11,56
20210114,S08000019,NHS Forth Valley,112,7272,2377.0143496878372,205.9294609878077,2,262,85.64050599810413,253,69134,22597.97993004936,1244,124,9.967845659163988,6.865643177267093,507,737,NA,:,NA,:,29,95
20210114,S08000020,NHS Grampian,155,10726,1831.7820852190248,178.97703014260097,4,324,55.332593288361366,471,115020,19643.070617368285,1934,178,9.20372285418821,8.667194130763145,939,995,NA,:,NA,:,50,128
20210114,S08000022,NHS Highland,49,3334,1039.0824658729664,138.37810883251262,0,91,28.36127906251948,209,57198,17826.466371626255,1020,58,5.686274509803922,6.0373216245883645,297,723,NA,:,NA,:,7,51
20210114,S08000024,NHS Lothian,160,22227,2435.8623108198444,138.19329526898926,3,870,95.34351061381494,677,183230,20080.220057206105,3187,188,5.898964543457797,7.048361661117926,1276,1911,NA,:,NA,:,45,143
20210114,S08000025,NHS Orkney,1,45,200.8928571428571,17.857142857142858,0,2,8.928571428571429,6,2908,12982.142857142857,14,4,28.57142857142857,2.7777777777777777,14,0,NA,:,NA,:,4,0
20210114,S08000026,NHS Shetland,1,190,830.7826847398338,83.07826847398339,0,8,34.980323567993004,28,4922,21521.644075207696,106,1,0.9433962264150944,6.738868832731648,32,74,NA,:,NA,:,0,1
20210114,S08000028,NHS Western Isles,15,139,524.5283018867924,105.66037735849056,0,2,7.547169811320755,11,4056,15305.66037735849,119,15,12.605042016806722,4.63768115942029,52,67,NA,:,NA,:,15,0
20210114,S08000029,NHS Fife,81,8066,2155.935102771764,181.4877181728276,3,277,74.03843583781038,284,72207,19299.975944190523,1231,179,14.54102355808286,10.125737175920776,369,862,NA,:,NA,:,106,73
20210114,S08000030,NHS Tayside,104,10767,2584.8037450486136,200.93626215340296,9,402,96.50702196615052,322,86545,20776.617452886807,1480,123,8.31081081081081,8.862255232950709,482,998,NA,:,NA,:,38,85
20210114,S08000031,NHS Greater Glasgow and Clyde,457,50578,4267.32138638588,306.60456953865884,12,1679,141.65907326786137,974,281342,23737.1334075799,5280,547,10.359848484848484,10.902651233221262,2693,2587,NA,:,NA,:,93,454
20210114,S08000032,NHS Lanarkshire,252,29455,4449.664632304067,295.03293250347457,10,956,144.41960239289384,467,150592,22749.410840534172,2340,302,12.905982905982908,12.12283044058745,1031,1309,NA,:,NA,:,71,231
20210114,S92000003,Scotland,1620,159973,2926.6922795462865,222.0819612147823,58,5547,101.48188803512625,4262,1159164,21206.80570801317,20739,1996,9.624379188967644,9.384406692074156,8608,12131,NA,NA,NA,NA,530,1466
20210115,S08000015,NHS Ayrshire and Arran,144,11986,3257.1537270034514,262.5071333460148,6,515,139.94945514823772,363,79405,21578.032011739448,1535,156,10.162866449511402,9.558086560364464,636,899,NA,:,NA,:,52,104
20210115,S08000016,NHS Borders,13,2273,1972.4054147865324,161.40229087122526,1,73,63.346060395695936,92,21912,19014.23116973273,395,22,5.5696202531645564,10.40590405904059,159,236,NA,:,NA,:,10,12
20210115,S08000017,NHS Dumfries and Galloway,64,3136,2114.7751028390317,264.34688785487896,2,95,64.063659046463,132,31280,21093.80268393014,571,73,12.784588441331,9.75609756097561,259,312,NA,:,NA,:,26,47
20210115,S08000019,NHS Forth Valley,78,7350,2402.51037819109,205.27571666721147,5,267,87.27486679959468,322,69456,22703.232765665347,1505,91,6.046511627906977,7.061012633434531,751,754,NA,:,NA,:,27,64
20210115,S08000020,NHS Grampian,134,10860,1854.666552813594,175.56143796430706,4,328,56.01571172402015,479,115499,19724.874050038427,1732,154,8.891454965357967,8.412947383430772,768,964,NA,:,NA,:,43,111
20210115,S08000022,NHS Highland,37,3371,1050.6139749423423,125.91161254129526,2,93,28.98460387708035,291,57489,17917.16013214486,894,51,5.704697986577181,5.69156207282217,393,501,NA,:,NA,:,10,41
20210115,S08000024,NHS Lothian,139,22366,2451.095354469638,137.20698309022566,6,876,96.001052066324,696,183926,20156.494865697157,3149,170,5.398539218799619,6.746135708671732,1673,1476,NA,:,NA,:,45,125
20210115,S08000025,NHS Orkney,2,47,209.82142857142856,13.392857142857144,0,2,8.928571428571429,13,2921,13040.17857142857,29,2,6.896551724137931,2.1538461538461537,27,2,NA,:,NA,:,2,0
20210115,S08000026,NHS Shetland,4,194,848.2728465238303,87.4508089199825,0,8,34.980323567993004,64,4986,21801.48666375164,107,4,3.7383177570093458,6.635622817229336,32,75,NA,:,NA,:,0,4
20210115,S08000028,NHS Western Isles,2,141,532.0754716981132,113.20754716981132,0,2,7.547169811320755,33,4089,15430.188679245282,64,2,3.125,4.761904761904762,62,2,NA,:,NA,:,2,0
20210115,S08000029,NHS Fife,71,8137,2174.912463582177,168.92523988987784,4,281,75.107582925721,264,72471,19370.53965199262,939,85,9.052183173588926,9.861395137468758,282,657,NA,:,NA,:,25,60
20210115,S08000030,NHS Tayside,91,10858,2606.6498619613494,190.1332373064458,6,408,97.94742527907816,300,86845,20848.63761853319,1639,109,6.650396583282489,8.398539384454876,940,699,NA,:,NA,:,39,70
20210115,S08000031,NHS Greater Glasgow and Clyde,479,51057,4307.735142249671,300.8673348857615,13,1692,142.75589753973878,1104,282446,23830.279099591644,5055,559,11.05835806132542,10.772225827384815,2444,2611,NA,:,NA,:,112,447
20210115,S08000032,NHS Lanarkshire,277,29732,4491.510061030878,294.88186597377484,9,965,145.77920116019095,565,151157,22834.763429814488,2300,319,13.869565217391305,12.315726486427678,895,1405,NA,:,NA,:,79,240
20210115,S92000003,Scotland,1535,161508,2954.7749725576286,216.8130259787779,58,5605,102.54299304793268,4718,1163882,21293.121112330773,20018,1820,9.091817364372066,9.207411320459393,9322,10696,NA,NA,NA,NA,472,1348
20210116,S08000015,NHS Ayrshire and Arran,101,12087,3284.6001250033964,258.9744286529525,9,524,142.39517378189626,247,79652,21645.15340090763,922,109,11.822125813449023,9.371594624046494,482,440,NA,:,NA,:,37,72
20210116,S08000016,NHS Borders,22,2295,1991.4960083304409,153.59250260326274,1,74,64.21381464769178,51,21963,19058.48663658452,177,29,16.38418079096045,10.161836657884834,79,98,NA,:,NA,:,9,20
20210116,S08000017,NHS Dumfries and Galloway,34,3170,2137.7031492346077,262.99817924337447,2,97,65.4123676579675,105,31385,21164.609886034123,345,54,15.65217391304348,10.012755102040815,161,184,NA,:,NA,:,20,34
20210116,S08000019,NHS Forth Valley,62,7412,2422.776452129572,202.3338672245285,3,270,88.255483280489,182,69638,22762.723498839605,919,69,7.50816104461371,7.050388368850827,491,428,NA,:,NA,:,21,48
20210116,S08000020,NHS Grampian,89,10949,1869.865938007002,174.1952010929895,6,334,57.040389377508326,349,115848,19784.476133549655,872,99,11.353211009174313,8.388853069704133,347,525,NA,:,NA,:,15,84
20210116,S08000022,NHS Highland,23,3394,1057.7822103097924,114.38010347191924,0,93,28.98460387708035,132,57621,17958.299569905877,430,25,5.813953488372093,5.344694035631294,188,242,NA,:,NA,:,13,12
20210116,S08000024,NHS Lothian,136,22502,2465.999627393177,133.80968558559547,10,886,97.09695448717244,520,184446,20213.48179158128,2407,161,6.688824262567511,6.554832032429168,1449,958,NA,:,NA,:,38,123
20210116,S08000025,NHS Orkney,0,47,209.82142857142856,13.392857142857144,0,2,8.928571428571429,6,2927,13066.964285714286,18,0,0,2.127659574468085,18,0,NA,:,NA,:,0,0
20210116,S08000026,NHS Shetland,2,196,857.0179274158286,91.82334936598164,0,8,34.980323567993004,44,5030,21993.8784433756,72,2,2.7777777777777777,6.61345496009122,20,52,NA,:,NA,:,0,2
20210116,S08000028,NHS Western Isles,13,154,581.132075471698,162.26415094339623,0,2,7.547169811320755,34,4123,15558.490566037735,75,13,17.333333333333336,6.200527704485488,74,1,NA,:,NA,:,13,0
20210116,S08000029,NHS Fife,63,8200,2191.7515302167694,166.51965894207896,7,288,76.9785903295646,234,72705,19433.084756635395,709,73,10.296191819464036,9.78558394160584,271,438,NA,:,NA,:,20,53
20210116,S08000030,NHS Tayside,74,10932,2624.4148361541233,182.69115352298644,9,417,100.10803024846956,234,87079,20904.813347737367,754,89,11.80371352785146,8.181089029498262,390,364,NA,:,NA,:,26,63
20210116,S08000031,NHS Greater Glasgow and Clyde,360,51417,4338.108737470892,290.7428031453545,20,1712,144.4433194964733,764,283210,23894.738618338903,3202,433,13.522798251093066,10.546178844742636,1272,1930,NA,:,NA,:,85,348
20210116,S08000032,NHS Lanarkshire,197,29929,4521.270167381715,284.911475013596,9,974,147.1387999274881,397,151554,22894.736842105263,1523,228,14.970453053184505,12.093152204047684,616,907,NA,:,NA,:,50,178
20210116,S92000003,Scotland,1176,162684,2976.28979143798,210.9403585803147,76,5681,103.9334065129894,3299,1167181,21353.47603366264,12466,1392,11.16637253329055,9.046078586081745,5858,6608,NA,NA,NA,NA,347,1045
20210117,S08000015,NHS Ayrshire and Arran,116,12203,3316.1227207261063,257.3439495638468,2,526,142.93866681159813,211,79863,21702.491915541184,909,127,13.97139713971397,9.439690863924923,464,445,NA,:,NA,:,56,71
20210117,S08000016,NHS Borders,18,2313,2007.1155848663657,135.36966331135022,1,75,65.08156889968761,40,22003,19093.196806664353,161,23,14.285714285714285,9.119130772215756,73,88,NA,:,NA,:,11,12
20210117,S08000017,NHS Dumfries and Galloway,30,3200,2157.9337784071754,261.64947063187,3,100,67.43543057522423,106,31491,21236.09144244386,301,34,11.295681063122924,10.25136612021858,169,132,NA,:,NA,:,10,24
20210117,S08000019,NHS Forth Valley,77,7489,2447.9456084725266,205.9294609878077,2,272,88.90922760108522,212,69850,22832.0203968228,842,84,9.97624703087886,7.267559886317498,491,351,NA,:,NA,:,15,69
20210117,S08000020,NHS Grampian,102,11051,1887.2854581163008,173.8536418751601,3,337,57.55272820425242,305,116153,19836.56391426864,888,116,13.063063063063062,8.54022570076447,449,439,NA,:,NA,:,45,71
20210117,S08000022,NHS Highland,20,3414,1064.0154584554011,105.34189366078664,3,96,29.91959109892165,125,57746,17997.257370815933,369,26,7.046070460704606,5.108236536430835,193,176,NA,:,NA,:,9,17
20210117,S08000024,NHS Lothian,146,22648,2481.999802737564,133.80968558559547,6,892,97.75449593968152,427,184873,20260.276824951507,1794,171,9.531772575250836,6.63476180117468,928,866,NA,:,NA,:,34,137
20210117,S08000025,NHS Orkney,4,51,227.67857142857144,31.25,0,2,8.928571428571429,9,2936,13107.142857142857,34,4,11.76470588235294,3.1791907514450863,20,14,NA,:,NA,:,4,0
20210117,S08000026,NHS Shetland,3,199,870.1355487538259,91.82334936598164,0,8,34.980323567993004,49,5079,22208.13292522956,103,3,2.912621359223301,6.263498920086392,35,68,NA,:,NA,:,1,2
20210117,S08000028,NHS Western Isles,4,158,596.2264150943396,169.81132075471697,0,2,7.547169811320755,36,4159,15694.33962264151,78,4,5.128205128205128,6.163522012578617,78,0,NA,:,NA,:,4,0
20210117,S08000029,NHS Fife,54,8254,2206.185015903563,160.3720631865929,1,289,77.24587710154225,190,72895,19483.86924331115,709,59,8.321579689703809,9.437180216031836,297,412,NA,:,NA,:,18,41
20210117,S08000030,NHS Tayside,65,10997,2640.019205377506,172.84839755131435,6,423,101.54843356139718,197,87276,20952.106589845156,786,87,11.068702290076336,7.856179775280898,496,290,NA,:,NA,:,31,56
20210117,S08000031,NHS Greater Glasgow and Clyde,373,51790,4369.5791569639905,282.7275488508657,11,1723,145.37140157267726,640,283850,23948.736120954407,2836,472,16.643159379407617,10.55775825117874,1263,1573,NA,:,NA,:,105,367
20210117,S08000032,NHS Lanarkshire,187,30116,4549.519608435555,281.58801136020304,5,979,147.89413257598648,334,151888,22945.19306302496,1364,231,16.93548387096774,12.211332657429312,584,780,NA,:,NA,:,67,164
20210117,S92000003,Scotland,1199,163883,2998.2253933406514,206.84229784120015,43,5724,104.72008781558728,2881,1170062,21406.183680936698,11206,1446,12.903801534892024,9.03583105357977,5540,5666,NA,NA,NA,NA,410,1036
20210118,S08000015,NHS Ayrshire and Arran,133,12336,3352.2650072012825,250.5502866925732,4,530,144.02565287100194,389,80252,21808.2013098182,1958,153,7.814096016343207,9.335908756438558,998,960,NA,:,NA,:,57,96
20210118,S08000016,NHS Borders,28,2341,2031.4127039222492,131.03089205137104,0,75,65.08156889968761,86,22089,19167.823672335995,446,37,8.295964125560538,8.951612903225808,159,287,NA,:,NA,:,12,25
20210118,S08000017,NHS Dumfries and Galloway,52,3252,2193.0002023062916,242.09319576505496,1,101,68.10978488097646,154,31645,21339.942005529705,818,64,7.823960880195599,9.797891036906854,379,439,NA,:,NA,:,20,44
20210118,S08000019,NHS Forth Valley,111,7600,2484.2284182656163,217.69685875853952,3,275,89.88984408197953,782,70632,23087.63442617592,2526,122,4.829770387965162,7.126480703095147,1011,1515,NA,:,NA,:,29,93
20210118,S08000020,NHS Grampian,140,11191,1911.1946033643585,161.8990692511314,7,344,58.748185466655286,485,116638,19919.392024592264,2452,158,6.443719412724307,8.000293319645083,1575,877,NA,:,NA,:,45,113
20210118,S08000022,NHS Highland,49,3463,1079.2869164121423,95.05703422053232,4,100,31.16624072804338,290,58036,18087.639468927257,1353,57,4.212860310421286,4.8440065681445,453,900,NA,:,NA,:,13,44
20210118,S08000024,NHS Lothian,176,22824,2501.2876853444973,129.9740271126259,7,899,98.52162763427545,688,185561,20335.67491150588,5403,198,3.6646307606885062,6.17056856187291,3270,2133,NA,:,NA,:,41,157
20210118,S08000025,NHS Orkney,2,53,236.6071428571429,40.17857142857143,0,2,8.928571428571429,17,2953,13183.035714285716,125,2,1.6,3.4759358288770055,37,88,NA,:,NA,:,2,0
20210118,S08000026,NHS Shetland,6,205,896.3707914298208,96.19588981198076,0,8,34.980323567993004,62,5141,22479.230432881504,293,7,2.3890784982935154,6.122448979591836,40,253,NA,:,NA,:,2,5
20210118,S08000028,NHS Western Isles,2,160,603.7735849056603,173.58490566037736,0,2,7.547169811320755,33,4192,15818.867924528302,127,11,8.661417322834646,7.134071340713407,73,54,NA,:,NA,:,10,1
20210118,S08000029,NHS Fife,96,8350,2231.8445460134176,153.42260711517386,7,296,79.11688450538583,314,73209,19567.797289712133,1650,108,6.545454545454546,9.405998366203756,437,1213,NA,:,NA,:,30,78
20210118,S08000030,NHS Tayside,155,11152,2677.2296242948023,177.16960749009723,9,432,103.70903853078862,336,87612,21032.769175369103,1677,191,11.38938580799046,8.289112534309242,802,875,NA,:,NA,:,77,114
20210118,S08000031,NHS Greater Glasgow and Clyde,499,52289,4411.680334784516,272.8561304039688,12,1735,146.383854746718,1146,284996,24045.42539907529,6572,597,9.08399269628728,10.574408939531557,3955,2617,NA,:,NA,:,143,454
20210118,S08000032,NHS Lanarkshire,286,30402,4592.724635929663,271.0133542812254,9,988,149.2537313432836,614,152502,23037.94791226056,3375,350,10.37037037037037,11.9911554598027,1407,1968,NA,:,NA,:,76,274
20210118,S92000003,Scotland,1735,165618,3029.967069154775,200.4024881083059,63,5787,105.87266739846322,5396,1175458,21504.90303695573,28889,2064,7.144587905431132,8.845798830816154,14622,14267,NA,NA,NA,NA,557,1507
20210119,S08000015,NHS Ayrshire and Arran,115,12451,3383.5158564091416,245.3871029104052,7,537,145.92787847495856,372,80624,21909.29101334275,2084,126,6.046065259117082,9.259431765253842,1256,828,NA,:,NA,:,29,97
20210119,S08000016,NHS Borders,23,2364,2051.3710517181535,126.69212079139189,1,76,65.94932315168344,83,22172,19239.847275251646,608,35,5.756578947368421,8.14319433516916,201,407,NA,:,NA,:,18,17
20210119,S08000017,NHS Dumfries and Galloway,40,3292,2219.974374536381,227.25740103850563,3,104,70.1328477982332,144,31789,21437.049025558023,834,50,5.995203836930456,9.75895155628364,271,563,NA,:,NA,:,20,30
20210119,S08000019,NHS Forth Valley,95,7695,2515.2812734939366,207.56382178929823,6,281,91.8510770437682,687,71319,23312.19560030072,2438,110,4.5118949958982775,6.434171397675047,1129,1309,NA,:,NA,:,34,76
20210119,S08000020,NHS Grampian,126,11317,1932.71283408761,149.26137819144395,5,349,59.60208351122875,452,117090,19996.584407821705,2784,140,5.028735632183908,7.53621001810501,1926,858,NA,:,NA,:,64,76
20210119,S08000022,NHS Highland,37,3500,1090.8184254815185,85.39549959483887,2,102,31.78956554260425,218,58254,18155.581873714393,1483,46,3.1018206338503034,4.726799653078925,391,1092,NA,:,NA,:,15,31
20210119,S08000024,NHS Lothian,180,23004,2521.013928919769,125.04246621880787,8,907,99.3983495709542,665,186226,20408.552422492303,4492,205,4.56366874443455,5.9440849510535925,2081,2411,NA,:,NA,:,43,162
20210119,S08000025,NHS Orkney,0,53,236.6071428571429,40.17857142857143,0,2,8.928571428571429,12,2965,13236.607142857143,73,0,0,3.1413612565445024,29,44,NA,:,NA,:,0,0
20210119,S08000026,NHS Shetland,0,205,896.3707914298208,74.33318758198513,0,8,34.980323567993004,70,5211,22785.30826410144,173,0,0,1.8255578093306288,39,134,NA,:,NA,:,0,0
20210119,S08000028,NHS Western Isles,6,166,626.4150943396227,196.2264150943396,0,2,7.547169811320755,33,4225,15943.396226415094,190,6,3.1578947368421053,7.349397590361447,65,125,NA,:,NA,:,5,1
20210119,S08000029,NHS Fife,62,8412,2248.4163258760323,139.52369497233582,7,303,80.98789190922942,307,73516,19649.854328709273,1918,76,3.962460896767466,8.094117647058823,357,1561,NA,:,NA,:,26,50
20210119,S08000030,NHS Tayside,99,11251,2700.996278958108,165.406313767855,9,441,105.86964350018005,314,87926,21108.150282078983,2498,114,4.563650920736589,7.899191273274403,973,1525,NA,:,NA,:,30,84
20210119,S08000031,NHS Greater Glasgow and Clyde,491,52780,4453.106543822348,266.52829806621446,12,1747,147.39630792075866,1115,286111,24139.499173163244,6922,585,8.451314648945392,10.488381800473077,4331,2591,NA,:,NA,:,153,432
20210119,S08000032,NHS Lanarkshire,274,30676,4634.116865067376,266.9345579793341,10,998,150.76439664028038,641,153143,23134.781557798055,3397,322,9.478952016485136,11.85862833115518,1487,1910,NA,:,NA,:,79,243
20210119,S92000003,Scotland,1548,167166,3058.287596048299,192.553969996341,70,5857,107.15331137943652,5113,1180571,21598.44493230882,30016,1831,6.100079957356077,8.518291491812443,14564,15452,NA,NA,NA,NA,517,1314
20210120,S08000015,NHS Ayrshire and Arran,132,12583,3419.386396369466,242.66963776189567,8,545,148.10185059376613,311,80935,21993.8041794614,1563,147,9.404990403071018,9.267605633802816,801,762,NA,:,NA,:,64,83
20210120,S08000016,NHS Borders,23,2387,2071.3293995140575,127.5598750433877,3,79,68.55258590767095,89,22261,19317.07740367928,352,31,8.806818181818182,8.28,133,219,NA,:,NA,:,13,18
20210120,S08000017,NHS Dumfries and Galloway,49,3341,2253.017735518242,222.5369208982399,4,108,72.83026502124216,130,31919,21524.71508530582,738,56,7.588075880758807,9.39343875383526,373,365,NA,:,NA,:,33,23
20210120,S08000019,NHS Forth Valley,90,7785,2544.699767920766,204.29510018631711,2,283,92.5048213643644,441,71760,23456.34622299219,1944,108,5.555555555555555,6.200735680504467,1034,910,NA,:,NA,:,41,67
20210120,S08000020,NHS Grampian,105,11422,1950.644693023653,145.33344718640595,9,358,61.139099991461016,483,117573,20079.070958927503,2245,122,5.434298440979955,7.492058572867437,1420,825,NA,:,NA,:,46,76
20210120,S08000022,NHS Highland,44,3544,1104.5315714018575,80.72056348563237,1,103,32.10122794988468,184,58438,18212.927756653993,1362,54,3.9647577092511015,4.58689046447692,411,951,NA,:,NA,:,16,38
20210120,S08000024,NHS Lothian,157,23161,2538.2195969270897,119.89172484082016,8,915,100.27507150763296,627,186853,20477.265504279498,3880,188,4.845360824742269,5.269002961500494,2171,1709,NA,:,NA,:,39,149
20210120,S08000025,NHS Orkney,0,53,236.6071428571429,40.17857142857143,0,2,8.928571428571429,11,2976,13285.714285714286,94,0,0,3.10077519379845,34,60,NA,:,NA,:,0,0
20210120,S08000026,NHS Shetland,1,206,900.74333187582,74.33318758198513,1,9,39.35286401399213,49,5260,22999.5627459554,171,2,1.1695906432748535,1.8536585365853655,25,146,NA,:,NA,:,0,2
20210120,S08000028,NHS Western Isles,2,168,633.9622641509434,166.0377358490566,0,2,7.547169811320755,19,4244,16015.09433962264,176,2,1.1363636363636365,6.393244873341375,52,124,NA,:,NA,:,2,0
20210120,S08000029,NHS Fife,80,8492,2269.7992676342446,135.514393392671,2,305,81.52246545318472,283,73799,19725.49648517895,1373,89,6.482155863073562,7.843826943369681,405,968,NA,:,NA,:,21,68
20210120,S08000030,NHS Tayside,119,11370,2729.5642779978393,169.72752370663784,7,448,107.55011403192894,305,88231,21181.37078381947,1807,149,8.245711123408965,8.100742411427497,715,1092,NA,:,NA,:,54,95
20210120,S08000031,NHS Greater Glasgow and Clyde,478,53258,4493.435928588303,264.6721339138065,12,1759,148.40876109479936,1049,287160,24228.004454793965,6028,583,9.67153284671533,10.51957097088731,3477,2551,NA,:,NA,:,143,440
20210120,S08000032,NHS Lanarkshire,292,30968,4678.228291739682,266.63242491993475,9,1007,152.1239954075775,538,153681,23216.05535077648,2982,338,11.334674714956405,12.094207511139402,1324,1658,NA,:,NA,:,93,245
20210120,S92000003,Scotland,1572,168738,3087.047200878156,189.99268203439445,66,5923,108.36077570435418,4519,1185090,21681.11964873765,24796,1876,7.565736409098242,8.387902518058462,12386,12410,NA,NA,NA,NA,565,1311
20210121,S08000015,NHS Ayrshire and Arran,99,12682,3446.2893013397106,228.2670724747955,4,549,149.18883665316994,315,81250,22079.404331639445,1493,111,7.434695244474213,8.878058103975535,756,737,NA,:,NA,:,36,75
20210121,S08000016,NHS Borders,26,2413,2093.891010065949,132.76640055536274,0,79,68.55258590767095,79,22340,19385.62998958695,372,34,9.13978494623656,8.403026682596575,146,226,NA,:,NA,:,14,20
20210121,S08000017,NHS Dumfries and Galloway,36,3377,2277.294490525322,205.67806325443388,3,111,74.8533279384989,154,32073,21628.565648391665,608,42,6.907894736842106,8.849347568208778,265,343,NA,:,NA,:,14,28
20210121,S08000019,NHS Forth Valley,66,7851,2566.2733305004413,189.2589808126042,4,287,93.81231000555682,375,72135,23578.923283103977,1549,76,4.9063912201420274,5.629958201825471,924,625,NA,:,NA,:,23,53
20210121,S08000020,NHS Grampian,108,11530,1969.0888907864403,137.30680556741524,8,366,62.505336862778584,372,117945,20142.60097344377,1710,125,7.309941520467836,7.20649688559489,1006,704,NA,:,NA,:,61,64
20210121,S08000022,NHS Highland,35,3579,1115.4397556566726,76.35728978370628,2,105,32.724552764445555,196,58634,18274.013588480957,942,41,4.35244161358811,4.390458071125421,317,625,NA,:,NA,:,14,27
20210121,S08000024,NHS Lothian,125,23286,2551.918377187695,116.0560663678506,7,922,101.04220320222689,560,187413,20538.63603984701,3139,157,5.0015928639694165,5.151665018133861,1393,1746,NA,:,NA,:,43,114
20210121,S08000025,NHS Orkney,4,57,254.46428571428572,53.57142857142858,0,2,8.928571428571429,5,2981,13308.035714285716,24,10,41.66666666666667,4.534005037783375,24,0,NA,:,NA,:,10,0
20210121,S08000026,NHS Shetland,2,208,909.4884127678182,78.70572802798426,0,9,39.35286401399213,45,5305,23196.32706602536,130,2,1.5384615384615383,1.9065776930409917,19,111,NA,:,NA,:,1,1
20210121,S08000028,NHS Western Isles,0,168,633.9622641509434,109.43396226415096,0,2,7.547169811320755,9,4253,16049.056603773584,117,10,8.547008547008547,5.804111245465538,43,74,NA,:,NA,:,10,0
20210121,S08000029,NHS Fife,51,8543,2283.430893005105,127.49579023334134,4,309,82.59161254109534,265,74064,19796.327479753025,1236,160,12.944983818770226,7.616592453714553,428,808,NA,:,NA,:,120,40
20210121,S08000030,NHS Tayside,79,11449,2748.52958828472,163.72584323610613,1,449,107.7901812507502,340,88571,21262.9936382187,1637,90,5.497861942577886,7.677347656973514,761,876,NA,:,NA,:,24,66
20210121,S08000031,NHS Greater Glasgow and Clyde,350,53608,4522.965812831157,255.64442644527688,14,1773,149.5899564645135,1254,288414,24333.80581148122,5783,431,7.452879128480028,10.055497554810705,2891,2892,NA,:,NA,:,103,328
20210121,S08000032,NHS Lanarkshire,259,31227,4717.354522931899,267.6898906278325,10,1017,153.6346607045743,521,154202,23294.761012750016,2559,306,11.957796014067997,11.965714285714284,1078,1481,NA,:,NA,:,65,241
20210121,S92000003,Scotland,1240,169978,3109.732894255397,183.04061470911088,57,5980,109.40358580314673,4490,1189580,21763.26381266008,21361,1598,7.480923177753851,8.085269441755404,10052,11309,NA,NA,NA,NA,538,1060
20210122,S08000015,NHS Ayrshire and Arran,84,12766,3469.1160085871898,211.9622815837387,9,558,151.63455528682846,252,81502,22147.884453381885,1384,90,6.502890173410404,8.36807912343644,799,585,NA,:,NA,:,44,46
20210122,S08000016,NHS Borders,18,2431,2109.5105866018744,137.1051718153419,2,81,70.28809441166261,105,22445,19476.74418604651,380,24,6.315789473684211,8.533653846153847,143,237,NA,:,NA,:,9,15
20210122,S08000017,NHS Dumfries and Galloway,33,3410,2299.5481826151463,184.77307977611437,0,111,74.8533279384989,121,32194,21710.162519387686,580,45,7.758620689655173,8.167613636363637,351,229,NA,:,NA,:,23,22
20210122,S08000019,NHS Forth Valley,63,7914,2586.866276599222,184.3558984081326,3,290,94.79292648645117,266,72401,23665.87127774327,1344,75,5.580357142857143,5.569970593322955,842,502,NA,:,NA,:,24,51
20210122,S08000020,NHS Grampian,110,11640,1987.8746477670568,133.20809495346256,5,371,63.35923490735206,432,118377,20216.37776449492,1664,126,7.572115384615384,7.02338485929449,907,757,NA,:,NA,:,41,85
20210122,S08000022,NHS Highland,33,3612,1125.724615096927,75.11064015458456,2,107,33.34787757900642,225,58859,18344.137630119058,739,50,6.7658998646820026,4.477388439652591,350,389,NA,:,NA,:,19,31
20210122,S08000024,NHS Lothian,151,23437,2568.466503742507,117.37114927286876,9,931,102.02851538099048,579,187992,20602.088790014135,2981,178,5.971150620597115,5.220783532536521,1699,1282,NA,:,NA,:,48,130
20210122,S08000025,NHS Orkney,0,57,254.46428571428572,44.64285714285714,0,2,8.928571428571429,12,2993,13361.607142857143,26,0,0,4.060913705583756,25,1,NA,:,NA,:,0,0
20210122,S08000026,NHS Shetland,1,209,913.8609532138172,65.58810668998689,0,9,39.35286401399213,44,5349,23388.718845649324,74,2,2.702702702702702,1.7716535433070866,58,16,NA,:,NA,:,2,0
20210122,S08000028,NHS Western Isles,1,169,637.7358490566038,105.66037735849056,0,2,7.547169811320755,11,4264,16090.566037735847,39,1,2.564102564102564,5.860349127182045,38,1,NA,:,NA,:,1,0
20210122,S08000029,NHS Fife,33,8576,2292.251356480368,117.33889289819048,4,313,83.66075962900597,266,74330,19867.425761099083,946,42,4.439746300211417,7.106896147992038,400,546,NA,:,NA,:,9,33
20210122,S08000030,NHS Tayside,68,11517,2764.8541591645662,158.2042972032169,4,453,108.75045012603528,335,88906,21343.416156523825,1742,76,4.3628013777267505,7.302082377763508,1190,552,NA,:,NA,:,32,44
20210122,S08000031,NHS Greater Glasgow and Clyde,400,54008,4556.714251965846,248.97910971617563,16,1789,150.9398940299011,1056,289470,24422.9016907968,4681,471,10.061952574236274,9.915611814345992,2206,2475,NA,:,NA,:,111,360
